UEI,Legal_Business_Name,DBA_Name,CAGE_Code,Registration_Status,Registration_Date,Expiration_Date,Last_Updated_Date,Purpose_of_Registration,Phys_Address_1,Phys_Address_2,Phys_City,Phys_State_Province,Phys_Zip,Phys_Country,Congressional_District,Mail_Address_1,Mail_City,Mail_State_Province,Mail_Zip,Mail_Country,Entity_Structure,Is_Small_Business,Is_Minority_Owned,Is_Women_Owned,Is_Veteran_Owned,Is_SDVOSB,Is_HUBZone,Is_8a_Program,Is_Non_Profit,Primary_NAICS_Code,Primary_NAICS_Description,Secondary_NAICS_Codes_List,PSC_Codes_List,Gov_Contact_Name,Gov_Contact_Email,Gov_Contact_Phone,EBiz_Contact_Name,EBiz_Contact_Email,EBiz_Contact_Phone,Has_Active_Exclusions,Exclusion_Type,Delinquent_Federal_Tax,Exec_Comp_1_Name,Exec_Comp_1_Amt
LCLBR712AMS9,"Alaska Digital Printing & Tech Services, LLC",Alaska Digital Printing,9KBL5,Inactive,2023-04-27,2024-04-26,2024-04-26,All Awards,3510 INTERNATIONAL ST,,FAIRBANKS,AK,99701,USA,,3510 INTERNATIONAL ST,FAIRBANKS,AK,99701,USA,Partnership or Limited Liability Partnership,Y,N,N,N,N,N,N,N,323111,Commercial Printing (except Screen and Books) ,327215;339910;459120;561439;561990,7610;7640;7650;7690;7820;8457;9905;T011;T012,,,,Jessica Brasier,,,N,,N,,
JYHRU1BARNB7,"WOLF ARCHITECTURE, INC.",,9KB16,Active,2023-04-26,2027-01-08,2026-01-12,All Awards,625 S COBB ST STE 200,,PALMER,AK,99645,USA,,625 S COBB ST STE 200,PALMER,AK,99645,USA,Corporate Entity (Not Tax Exempt),N,N,N,N,N,N,N,N,541310,Architectural Services,,,,,,Gary Wolf,,,N,,N,,
QV3NLPETKUD4,"BROTHER FRANCIS SHELTER KODIAK, INC.",BROTHER FRANCIS SHELTER,,Active,2023-04-25,2027-01-02,2026-01-05,Federal Assistance Awards,410 THORSHEIM ST,,KODIAK,AK,99615,USA,,410 Thorsheim St,Kodiak,AK,99615,USA,Corporate Entity (Tax Exempt),N,N,N,N,N,N,N,Y,,,None,,,,,Susan Smith,,,N,,N,,
C6P7U7GJBM18,Todd P Wyman,,9JYX5,Inactive,2023-04-24,2024-04-23,2024-04-23,All Awards,2176 HALIBUT POINT RD,,SITKA,AK,99835,USA,,2176 HALIBUT POINT RD,SITKA,AK,99835,USA,Sole Proprietorship,N,N,N,N,N,N,N,N,114111,Finfish Fishing ,114112;114119,,,,,Todd Wyman,,,N,,N,,
CE8SHHUP4MJ5,IVANOFF SEAFOOD LLC,,,Inactive,2023-04-24,2024-04-23,2024-04-23,Federal Assistance Awards,821 N ST,STE 102,ANCHORAGE,AK,99501,USA,,PO Box 8883,Kodiak,AK,99615,USA,Partnership or Limited Liability Partnership,Y,N,N,N,N,N,N,N,,,None,,,,,Hailey Thompson,,,N,,N,,
QKNNVS6UJEC5,CITY OF SAVOONGA,,5PQD6,Active,2023-04-24,2027-05-26,2026-06-08,All Awards,11 AIRPORT RD,,SAVOONGA,AK,99769,USA,,PO Box 40,Savoonga,AK,99769,USA,U.S. Government Entity,N,N,N,N,N,N,N,N,922120,Police Protection ,921190,,,,,Charlotte Kava,,,N,,N,,
WNSPGA3L6SN7,Complete Refrigeration Services LLC,,9K0R4,Inactive,2023-04-21,2026-03-19,2026-03-19,All Awards,1311 W Nugget Ave Ste 3,,Wasilla,AK,99654,USA,,1311 W Nugget Ave Ste 3,Wasilla,AK,99654,USA,Partnership or Limited Liability Partnership,N,N,N,N,N,N,N,N,333415,Air-Conditioning and Warm Air Heating Equipment and Commercial and Industrial Refrigeration Equipment Manufacturing ,,J041,,,,Stacy Chapman,,,N,,N,,
X6PXWKPN7SN4,Pacific Rim Building Services INC.,,9KLG0,Active,2023-04-21,2027-02-10,2026-02-12,All Awards,2212 JACK ST,,FAIRBANKS,AK,99709,USA,,2212 JACK ST,FAIRBANKS,AK,99709,USA,Corporate Entity (Not Tax Exempt),Y,N,N,N,N,N,N,N,561720,Janitorial Services ,484210;561210;561730;561790,,,,,Jefrie Manuel,,,N,,N,,
W7FBD4B59FG8,"HORST EXPEDITING & REMOTE OPERATIONS, INC.",HORST EXPEDITING & REMOTE OPERATIONS,9K0Y9,Active,2023-04-21,2026-11-10,2025-11-12,All Awards,3540 HOLT RD,,FAIRBANKS,AK,99701,USA,,3540 HOLT RD,FAIRBANKS,AK,99701,USA,Corporate Entity (Not Tax Exempt),N,N,N,N,N,N,N,N,488510,Freight Transportation Arrangement ,,,,,,Josh Horst,,,N,,N,,
WECWBFLV3BX7,HOSPICE OF HOMER,HOSPICE,9K6F1,Active,2023-04-21,2027-01-07,2026-01-09,All Awards,265 E PIONEER AVE,,HOMER,AK,99603,USA,,PO Box 4174,Homer,AK,99603,USA,Other,N,N,N,N,N,N,N,Y,624120,Services for the Elderly and Persons with Disabilities ,561990;624190;812199,,,,,Holly Dramis,,,N,,N,,
SXL5SL1G6845,"AKIAK HOLDINGS, LLC",,9K3X8,Active,2023-04-20,2027-03-04,2026-03-16,All Awards,16971 Mount McKinley View Dr,,Anchorage,AK,99516,USA,,PO Box 110109,Anchorage,AK,99515,USA,Corporate Entity (Tax Exempt),N,N,N,N,N,N,N,N,551114,"Corporate, Subsidiary, and Regional Managing Offices ",519210;541611,,,,,Kevin Hamer,,,N,,N,,
TWPNCSP4N699,PROVIDENCE HEALTH & SERVICES - WASHINGTON,PROVIDENCE ALASKA FOUNDATION,,Active,2023-04-20,2027-04-07,2026-04-13,Federal Assistance Awards,3760 PIPER ST,STE 2021,ANCHORAGE,AK,99508,USA,,"1730 Minor Ave, Suite 400",Seattle,WA,98101,USA,Corporate Entity (Tax Exempt),N,N,N,N,N,N,N,Y,,,None,,,,,Doreen Dawson-Becker,,,N,,N,,
D7J2ZN6K1Y89,KEITH WALKER,WALKCO SERVICES,9K0T8,Active,2023-04-20,2027-01-09,2026-01-13,All Awards,9108 WOLFRAM WAY,,JUNEAU,AK,99801,USA,,PO Box 35886,JUNEAU,AK,99803,USA,Sole Proprietorship,N,N,N,N,N,N,N,N,561790,Other Services to Buildings and Dwellings ,,,,,,Keith Walker,,,N,,N,,
R9WECLK4HSL5,EAGLE RIVER SMALL ENGINE REPAIR LLC,EAGLE RIVER SMALL ENGINE,9K5M4,Inactive,2023-04-19,2024-04-24,2024-04-24,All Awards,16120 OLD GLENN HWY,,CHUGIAK,AK,99567,USA,,16120 OLD GLENN HWY,CHUGIAK,AK,99567,USA,Partnership or Limited Liability Partnership,N,N,N,N,N,N,N,N,811411,Home and Garden Equipment Repair and Maintenance ,,,,,,John Trescott,,,N,,N,,
R5QZGX8HKJ16,STAMPER CORPORATION,MY SUPERMARKET,16S34,Active,2023-04-19,2026-11-10,2025-11-17,All Awards,7086 N GROUSE LOOP APT A,,WASILLA,AK,99654,USA,,Po box 872632,Wasilla,AK,99687,USA,Corporate Entity (Not Tax Exempt),Y,N,N,N,N,N,N,N,445110,Supermarkets and Other Grocery Retailers (except Convenience Retailers) ,115116;311612;424420;424480;493110,,,,,Bailey Stamper,,,N,,N,,
R28FP82PW5S6,CHAX SERVICES LLC,,9MHX6,Active,2023-04-19,2027-04-10,2026-04-14,All Awards,109 ST JOHANN LOOP,,GIRDWOOD,AK,99587,USA,,PO Box 162,Girdwood,AK,99587,USA,Corporate Entity (Not Tax Exempt),Y,N,N,N,N,N,N,N,236220,Commercial and Institutional Building Construction ,,,,,,Paul Lantz,,,N,,N,,
R6MSAFZ9XCV7,ANCHORAGE LIONS CLUB,,9M5A1,Inactive,2023-04-19,2024-07-12,2024-07-12,Federal Assistance Awards,1700 ADONIS DR,,ANCHORAGE,AK,99515,USA,,1700 ADONIS DR,ANCHORAGE,AK,99515,USA,U.S. Government Entity,N,N,N,N,N,N,N,N,,,None,,,,,Joy Cunningham,,,N,,N,,
NP27VAWQC9A9,Ramsey Flooring Inc,RAMSEY CARPET SERVICE INC,9JV33,Inactive,2023-04-18,2026-03-14,2026-03-14,Federal Assistance Awards,7120 Old Seward Hwy Ste 101,,Anchorage,AK,99518,USA,,po box 244592,Anchorage,AK,99524,USA,Corporate Entity (Not Tax Exempt),N,N,N,N,N,N,N,N,,,None,,,,,Steve Ramsey,,,N,,N,,
P68EXP34TWS5,"PacBak, Inc.",,9KQM0,Active,2023-04-18,2027-01-20,2026-01-21,All Awards,901 PHOTO AVE,,ANCHORAGE,AK,99503,USA,,901 Photo Ave,Anchorage,AK,99503,USA,Corporate Entity (Not Tax Exempt),N,N,N,N,N,N,N,N,326199,All Other Plastics Product Manufacturing ,326111;333993;335910,,,,,Max Zimmerman,,,N,,N,,
UHJYG4TSJLD5,Bethel Winter Shelter Lions Club,,,Active,2023-04-18,2027-05-22,2026-05-28,Federal Assistance Awards,127 Atsaq Street,,Bethel,AK,99559,USA,,PO Box 1969,Bethel,AK,99559,USA,Corporate Entity (Tax Exempt),N,N,N,N,N,N,N,Y,,,None,,,,,Kelli Kortemeier,,,N,,N,,
PVHHHESMPJM3,STUCKEY HOLDINGS INC,,9K1C5,Active,2023-04-17,2027-04-03,2026-04-07,All Awards,2140 TASHA DR,,ANCHORAGE,AK,99502,USA,,2140 TASHA DR,ANCHORAGE,AK,99502,USA,Corporate Entity (Not Tax Exempt),Y,N,N,N,N,N,N,N,611430,Professional and Management Development Training ,541611;541612;541618,,,,,Greg Stuckey,,,N,,N,,
JSP5WLBCCB57,URBANKNKT LLC,,9JU78,Active,2023-04-17,2026-11-10,2025-11-12,All Awards,829 OCEANVIEW DR,,ANCHORAGE,AK,99515,USA,,829 OCEANVIEW DR,ANCHORAGE,AK,99515,USA,Partnership or Limited Liability Partnership,Y,N,N,N,N,N,N,N,541611,Administrative Management and General Management Consulting Services ,236115;236116;236210;236220;237110;237210;237310;541330;541618;541620,,,,,Theodore Stinson,,,N,,N,,
H4USW1QZUAB4,"BONASILA, INC.",,,Inactive,2023-04-16,2025-08-18,2025-08-18,Federal Assistance Awards,150 AIRPORT ROAD,,ANVIK,AK,99558,USA,,P.O. Box 150,Anvik,AK,99558,USA,Corporate Entity (Tax Exempt),N,N,N,N,N,N,N,Y,,,None,,,,,Malinda Chase,,,N,,N,,
YTFUVKN7GLE6,Alaska Rural Health and Education,,,Inactive,2023-04-16,2024-04-15,2024-04-15,Federal Assistance Awards,Lot 60,,Whale Pass,AK,99950,USA,,Box WWP,Ketchikan,AK,99950,USA,Corporate Entity (Tax Exempt),N,N,N,N,N,N,N,Y,,,None,,,,,Alaska Education,,,N,,N,,
F64SECT4LSQ8,WAS LLC,,9M8V3,Inactive,2023-04-14,2024-07-05,2024-07-05,All Awards,3316 WOODY WAY LOOP,,KODIAK,AK,99615,USA,,p.o. box1847,KODIAK,AK,99615,USA,Corporate Entity (Not Tax Exempt),N,N,N,N,N,N,N,N,424460,Fish and Seafood Merchant Wholesalers ,,,,,,Nathaniel Newman,,,N,,N,,
FEMEBXE6HQ37,BENJAMIN KNIGHT SULLENDER,KICKSTEP APPROACHES,9KBL6,Inactive,2023-04-14,2024-05-08,2024-05-08,All Awards,4303 NEEDLE CIR,,ANCHORAGE,AK,99508,USA,,4303 NEEDLE CIR,ANCHORAGE,AK,99508,USA,Sole Proprietorship,N,N,N,N,N,N,N,N,541620,Environmental Consulting Services,541370;541690,AH21;AH22;AH31;AH32;AH51;AH52,,,,Benjamin Sullender,,,N,,N,,
EE2AAZBGNT96,YAKUTAT BAY FOUNDATION,,,Inactive,2023-04-14,2026-01-22,2026-01-22,Federal Assistance Awards,13 MAX ITALIO,,YAKUTAT,AK,99689,USA,,PO Box 257,Yakutat,AK,99689,USA,Corporate Entity (Tax Exempt),N,N,N,N,N,N,N,Y,,,None,,,,,Rose Gildersleeve,,,N,,N,,
CU5PKGAG58C7,THE ALASKA NATIVE ARTS FOUNDATION,,,Active,2023-04-13,2027-06-10,2026-06-15,Federal Assistance Awards,1212 H ST,,ANCHORAGE,AK,99501,USA,,721 Depot Drive,Anchorage,AK,99501,USA,Corporate Entity (Tax Exempt),N,N,N,N,N,N,N,Y,,,None,,,,,Veronica Slajer,,,N,,N,,
X9FJD6N8LRA4,ALASKA RESOURCES AND ENVIRONMENTAL SERVICES LLC,ALASKA RESOURCES & ENVIRONMENTAL SERVICES LLC,9JQH2,Active,2023-04-12,2027-03-24,2026-03-26,All Awards,3520 INTERNATIONAL ST,,FAIRBANKS,AK,99701,USA,,P.O. Box 83050,Fairbanks,AK,99708,USA,Corporate Entity (Not Tax Exempt),N,N,N,N,N,N,N,N,541620,Environmental Consulting Services,,,,,,Lyle Gresehover,,,N,,N,,
Y4ERJG16DUY5,ANCHOR ERUPTION ENTERPRISES LLC,ALGONE ANCHORAGE INTERVENTIONAL PAIN CLINIC,9KWH0,Inactive,2023-04-12,2026-03-07,2026-03-07,All Awards,4001 DALE ST STE 105,,ANCHORAGE,AK,99508,USA,,4001 DALE ST STE 105,ANCHORAGE,AK,99508,USA,Corporate Entity (Not Tax Exempt),N,N,N,N,N,N,N,N,621111,Offices of Physicians (except Mental Health Specialists) ,621493,,,,,Shamsideen Musa,,,N,,N,,
UM27JJM4EPB3,KUSKOKWIM PUBLIC BROADCASTING,,,Inactive,2023-04-11,2025-02-13,2025-02-13,Federal Assistance Awards,70 Chinaina Avenue,,MC GRATH,AK,99627,USA,,PO Box 70,McGrath,AK,99627,USA,Corporate Entity (Tax Exempt),N,N,N,N,N,N,N,Y,,,None,,,,,Jessica Tonseth,,,N,,N,,
VUJMSRJ923M5,"SOL DE MEDIANOCHE NEWS, LLC",,,Active,2023-04-11,2026-12-29,2025-12-29,Federal Assistance Awards,12801 HUFFMAN CIR,,ANCHORAGE,AK,99516,USA,,PO BOX 93466,Anchorage,AK,99509,USA,Corporate Entity (Not Tax Exempt),Y,N,N,N,N,N,N,N,,,None,,,,,Lina Mariscal,,,N,,N,,
UPXME76TPEE6,FTC PROPERTY MANAGEMENT LLC,,9JNA8,Active,2023-04-11,2027-06-16,2026-06-23,All Awards,701 W 8TH AVE STE 1100,,Anchorage,AK,99501,USA,,PO Box 611,Sutherlin,OR,97479,USA,Other,N,N,N,N,N,N,N,N,531110,Lessors of Residential Buildings and Dwellings ,522292,,,,,Stacey LeFevre,,,N,,N,,
SLLWPXAKAA58,"GLOBAL CREDIT UNION HOME LOANS, LLC.",,,Active,2023-04-10,2027-03-23,2026-03-27,Federal Assistance Awards,500 W 36TH AVE,STE 110,ANCHORAGE,AK,99503,USA,,P.O. Box 196613,Anchorage,AK,99519,USA,Corporate Entity (Tax Exempt),N,N,N,N,N,N,N,N,,,None,,,,,Clinton Hess,,,N,,N,,
LE47HN36MYW8,"TYPE-1 MEDICAL, LLC",,9JHS4,Inactive,2023-04-10,2024-04-10,2024-04-10,All Awards,868 WOODCREST CT,,FAIRBANKS,AK,99712,USA,,PO BOX 10653,Fairbanks,AK,99710,USA,Partnership or Limited Liability Partnership,N,N,N,N,N,N,N,N,621910,Ambulance Services ,,,,,,Brian Kehoe,,,N,,N,,
RR6XWCLZVHX5,Chugach Vector Engineering LLC,,9JL72,Active,2023-04-10,2027-04-24,2026-04-28,All Awards,3800 CENTERPOINT DR STE 1200,,ANCHORAGE,AK,99503,USA,,3800 CENTERPOINT DR STE 1200,ANCHORAGE,AK,99503,USA,Other,N,N,N,N,N,N,N,N,541519,Other Computer Related Services,541330,,,,,Brent Sylvester,,,N,,N,,
PWRKLBA29ZD7,"UNITED WAY OF THE TANANA VALLEY, INC.",UNITED WAY OF TANANA VALLEY,,Active,2023-04-07,2027-04-10,2026-04-16,Federal Assistance Awards,200 N CUSHMAN ST.,SUITE 203,FAIRBANKS,AK,99701,USA,,PO Box 74396,Fairbanks,AK,99707,USA,Corporate Entity (Tax Exempt),N,N,N,N,N,N,N,Y,,,None,,,,,Kayla Smith,,,N,,N,,
N4JZSWB1JZR9,BEADBERRY PATCH,,,Inactive,2023-04-06,2024-04-05,2024-04-05,Federal Assistance Awards,MILE 13.9 TALKEETNA SPUR,,TALKEETNA,AK,99676,USA,,P.O. Box 270,Talkeetna,AK,99676,USA,Sole Proprietorship,Y,N,N,N,N,N,N,N,,,None,,,,,Beth Valentine,,,N,,N,,
FLMYUNH3Y5C8,"ALYESCHEM, LLC",,,Inactive,2023-04-06,2024-04-05,2024-04-05,Federal Assistance Awards,2903 DORIS ST,,ANCHORAGE,AK,99517,USA,,PO Box 90834,Anchorage,AK,99509,USA,Partnership or Limited Liability Partnership,N,N,N,N,N,N,N,N,,,None,,,,,Walter Wilcox,,,N,,N,,
LLKXZRFEQMR3,CHUGACH BATTELLE APPLIED SOLUTIONS JV LLC,,9JXJ9,Active,2023-04-06,2026-11-21,2025-11-25,All Awards,3800 CENTERPOINT DR STE 1200,,ANCHORAGE,AK,99503,USA,,3800 CENTERPOINT DR STE 1200,ANCHORAGE,AK,99503,USA,Other,Y,N,N,N,N,N,N,N,541511,Custom Computer Programming Services ,236220;237130;238210;334111;334220;334519;336611;517410;518210;541330;541380;541420;541512;541513;541519;541611;541612;541614;541618;541713;541714;541715;541990;561110;561210;561422;561499;561621;611430,,,,,Brent Sylvester,,,N,,N,,
H8RWFQM5SQK5,Gordon W Chew,Tenakee Logging Company,9JLY9,Active,2023-04-05,2026-12-13,2025-12-16,All Awards,706 East Tenakee Ave,,Tenakee Springs,AK,99841,USA,,PO Box 24,Tenakee Springs,AK,99841,USA,Sole Proprietorship,N,N,N,N,N,N,N,N,321113,Sawmills ,321912;321918;321999;483211;512110;541990,,,,,Gordon Chew,,,N,,N,,
G7T9VE2DNC86,PETERSBURG AIRPORT PARKING LLC,,9JNZ8,Active,2023-04-04,2027-02-05,2026-02-06,All Awards,1307 GJOA ST,,PETERSBURG,AK,99833,USA,,PO Box 882,Petersburg,AK,99833,USA,Partnership or Limited Liability Partnership,N,N,N,N,N,N,N,N,812930,Parking Lots and Garages ,,,,,,Michelle Lopez,,,N,,N,,
GC3ZNKCNEMZ6,"RAINFOREST SERVICES, LLC",,9JHY2,Active,2023-04-04,2026-11-21,2025-11-25,All Awards,506 O CAIN AVE,,SITKA,AK,99835,USA,,506 O CAIN AVE,SITKA,AK,99835,USA,Corporate Entity (Not Tax Exempt),N,N,N,N,N,N,N,N,562991,Septic Tank and Related Services ,562998,,,,,Robert Reid,,,N,,N,,
GLZWKZ72P7E3,Kelli Gretsinger,Maid In Hoonah,9JMG3,Active,2023-04-04,2026-11-25,2025-11-27,All Awards,103 CEDAR DR,,HOONAH,AK,99829,USA,,PO Box 703,Hoonah,AK,99829,USA,Sole Proprietorship,Y,N,N,N,N,N,N,N,561720,Janitorial Services ,,,,,,Kelli Gretsinger,,,N,,N,,
D83YFB5J8YQ9,"RESTANGLES, LLC",,9LF68,Inactive,2023-04-03,2025-05-28,2025-05-28,All Awards,17198 FRONTIER CIR,,COOPER LANDING,AK,99572,USA,,P.O. Box 878,Cooper Landing,AK,99572,USA,Sole Proprietorship,Y,N,N,N,N,N,N,N,339999,All Other Miscellaneous Manufacturing ,,7105;7110;7195,,,,Candy FitzPatrick,,,N,,N,,
C9A6A8RYZMN8,UP NORTH SERVICES LLC,,9JFS2,Inactive,2023-04-03,2026-02-25,2026-02-25,All Awards,3533 PATTERSON ST,,ANCHORAGE,AK,99504,USA,,3533 PATTERSON ST,ANCHORAGE,AK,99504,USA,Corporate Entity (Not Tax Exempt),N,N,N,N,N,N,N,N,236118,Residential Remodelers ,236220;561720;561730,,,,,Austin Pugh,,,N,,N,,
DCSSFKMPKNL1,"MINTO BRAWLEY JV, LLC",,9JG96,Active,2023-04-03,2026-12-14,2025-12-16,All Awards,615 BIDWILL AVE STE 303,,FAIRBANKS,AK,99701,USA,,615 BIDWILL AVE STE 303,FAIRBANKS,AK,99701,USA,Partnership or Limited Liability Partnership,Y,N,N,N,N,N,N,N,541513,Computer Facilities Management Services ,236210;236220;237110;237120;237130;237210;237310;237990;541511;541512;541519,,,,,MATT FAGNANI,,,N,,N,,
Z44JYA8UM1T3,SO OTHERS MAY LIVE LLC,,9M6G2,Inactive,2023-04-02,2024-07-08,2024-07-08,All Awards,1628 MONASHKA CIR,,KODIAK,AK,99615,USA,,1628 MONASHKA CIR,KODIAK,AK,99615,USA,Sole Proprietorship,N,N,N,N,Y,N,N,N,561311,Employment Placement Agencies ,,,,,,Robert Williams,,,N,,N,,
W87JQGNUF6J6,MATTHEW LAWRIE,,9JE51,Inactive,2023-03-31,2024-03-30,2024-03-30,All Awards,202 OBSERVATORY ST,,SITKA,AK,99835,USA,,202 OBSERVATORY ST,SITKA,AK,99835,USA,Sole Proprietorship,N,N,N,N,N,N,N,N,424460,Fish and Seafood Merchant Wholesalers ,311710,,,,,Matthew Lawrie,,,N,,N,,
RYXWWMJUDPM6,VIRTUAL TRIBUNAL MONASTERY,,,Inactive,2023-03-30,2024-03-30,2024-03-30,Federal Assistance Awards,1055 W. 27TH AVE.,APT 205,ANCHORAGE,AK,99503,USA,,1055 W. 27TH AVE.  APT 205,ANCHORAGE,AK,99503,USA,Other,N,N,N,N,N,N,N,Y,,,None,,,,,Goddess Zena Jones,,,N,,N,,
RZ6DDL6L9F37,PAUG-VIK SOLUTIONS LLC,,9JB39,Active,2023-03-29,2026-09-03,2025-09-05,All Awards,6250 TUTTLE PL STE 5,,ANCHORAGE,AK,99507,USA,,6250 TUTTLE PL,ANCHORAGE,AK,99507,USA,Corporate Entity (Not Tax Exempt),N,N,N,N,N,N,N,N,236210,Industrial Building Construction ,236220;238910,,,,,Sheri Vance,,,N,,N,,
WXG1AGNYMA75,LIAHONA LLC,,,Active,2023-03-29,2026-11-17,2025-11-20,Federal Assistance Awards,35557 KENAI SPUR HWY,,SOLDOTNA,AK,99669,USA,,35557 KENAI SPUR HWY,SOLDOTNA,AK,99669,USA,Sole Proprietorship,N,N,N,N,N,N,N,N,,,None,,,,,Rachel Moore,,,N,,N,,
NCV3N4D5S4N7,SHIP CREEK COMMUNITY ASSETS I,,,Inactive,2023-03-28,2025-04-18,2025-04-18,Federal Assistance Awards,1101 EAST 3RD AVENUE,,ANCHORAGE,AK,99501,USA,,P.O. Box 241585,Anchorage,AK,99524,USA,Corporate Entity (Tax Exempt),N,N,N,N,N,N,N,Y,,,None,,,,,Christopher Schutte,,,N,,N,,
EMY1S4MXSJ96,AAK'W KWAAN COALITION COUNCIL,,9JQT5,Inactive,2023-03-28,2025-07-17,2025-07-17,Federal Assistance Awards,1510 2ND ST,,DOUGLAS,AK,99824,USA,,P.O Box 240988,Douglas,AK,99824,USA,U.S. Government Entity,N,N,N,N,N,N,N,N,,,None,,,,,Janine Canul,,,N,,N,,
WLLLF46AKMJ4,"POLYEARTH/WDM ENVIRONMENTAL, LLC",,9LA78,Inactive,2023-03-28,2026-04-26,2026-04-26,All Awards,2801 W. 100TH AVE,,ANCHORAGE,AK,99515,USA,,2801 W. 100TH AVE,ANCHORAGE,AK,99515,USA,Corporate Entity (Not Tax Exempt),N,N,N,N,Y,N,N,N,562910,Remediation Services ,236220,,,,,Samuel Pelant,,,N,,N,,
H5YWPG4QGBK5,"WINDOW MEDICS OF ALASKA, INC",,9KD52,Active,2023-03-28,2026-11-18,2025-11-25,All Awards,6100 A ST,,ANCHORAGE,AK,99518,USA,,6100 A ST,ANCHORAGE,AK,99518,USA,Corporate Entity (Not Tax Exempt),N,N,N,N,N,N,N,N,238150,Glass and Glazing Contractors ,,5680,,,,Meegan Oldani,,,N,,N,,
K81RLA3M8EV4,PENINSULA MEMORIAL CHAPEL,,,Inactive,2023-03-27,2024-03-26,2024-03-26,Federal Assistance Awards,5839 SPUR HWY,,KENAI,AK,99611,USA,,5839 SPUR HWY,KENAI,AK,99611,USA,Corporate Entity (Not Tax Exempt),N,N,N,N,N,N,N,N,,,None,,,,,Grant Wisniewski,,,N,,N,,
J7GETCLF5F83,"NUNA REMEDIATION, LLC",,9JQ92,Active,2023-03-27,2026-11-06,2025-11-10,All Awards,1 N AIRPORT WAY,,IGIUGIG,AK,99613,USA,,PO Box 4008,Igiugig,AK,99613,USA,Corporate Entity (Tax Exempt),Y,N,N,N,N,N,N,N,562910,Remediation Services ,212313;212321;236115;236210;236220;237110;237130;237310;237990;483211;488510;541370;541614;561210;562111;562119;721110,,,,,Jonathan Salmon,,,N,,N,,
UD9VCDNAKHG6,CITY OF AKUTAN,,9HPT9,Active,2023-03-27,2027-01-12,2026-01-22,Federal Assistance Awards,3380 C ST STE 205,,ANCHORAGE,AK,99503,USA,,3380 C Street Suite 205,Anchorage,AK,99503,USA,U.S. Government Entity,N,N,N,N,N,N,N,N,,,None,,,,,Sandra Vega,,,N,,N,,
YBVKGEFHNC53,"RIVER CITY CONSTRUCTION, LLC",,9J3A1,Active,2023-03-26,2026-08-12,2025-08-13,All Awards,47405 CLARENCE DR,,SOLDOTNA,AK,99669,USA,,PO Box 1952,Soldotna,AK,99669,USA,Corporate Entity (Not Tax Exempt),N,N,N,N,N,N,N,N,237310,"Highway, Street, and Bridge Construction ",,,,,,Shawn Holly,,,N,,N,,
G54TCJGESEK5,"STAND UP ALASKA!, INC.",,9KMG6,Active,2023-03-25,2027-01-28,2026-01-30,All Awards,2511 HASTINGS LN,,ANCHORAGE,AK,99504,USA,,P O Box 232016,Anchorage,AK,99523,USA,Corporate Entity (Tax Exempt),N,N,N,N,N,N,N,Y,813940,Political Organizations ,,,,,,Erin Jackson-Hill,,,N,,N,,
G3ECL4G1S114,INTEGRITY COMPUTER SYSTEMS LLC,,9KU12,Inactive,2023-03-25,2025-12-14,2025-12-14,All Awards,203 W 15TH AVE,STE 102,ANCHORAGE,AK,99501,USA,,PO Box 212874,Anchorage,AK,99521,USA,Corporate Entity (Not Tax Exempt),N,N,N,N,Y,N,N,N,611420,Computer Training ,518210;519290;541519;541618;541690;541720;541990;611430;611513;611519;611699,7A20;7A21;7B20;7B21;7B22;7C20;7C21;7D20;7E20;7E21;7G21;7H20;7J20;7K20;D300;DA01;DA10;DB01;DB02;DB10;DC10;DD01;DE01;DE02;DE10;DE11;DF01;DF10;DG01;DG10;DH01;DH10;DJ01;DJ10;DK10;U012,,,,Jeremiah Williams,,,N,,N,,
ZAZFBPASZA81,"Northwest Planning, LLC",,9J8L2,Active,2023-03-23,2026-08-03,2025-08-05,All Awards,604 East H Street,,Nome,AK,99762,USA,,PO Box 772,Nome,AK,99762,USA,Sole Proprietorship,N,N,N,N,N,N,N,N,541611,Administrative Management and General Management Consulting Services ,541618;541690;541910;541990;561920;611430;813219,R410;R499;R799,,,,Thomas Okleasik,,,N,,N,,
CJHYNNLPCLD1,"GILROW, LLC",,9HWM4,Inactive,2023-03-23,2025-01-09,2025-01-09,All Awards,4602 CAMBRIDGE WAY,,ANCHORAGE,AK,99503,USA,,4602 CAMBRIDGE WAY,ANCHORAGE,AK,99503,USA,Partnership or Limited Liability Partnership,N,N,N,N,N,N,N,N,541611,Administrative Management and General Management Consulting Services ,,,,,,Matt Gilbert,,,N,,N,,
ZQY5UUKK6U53,VIBRANT MINDS GROUP LLC,SITKA SPROUTS,,Inactive,2023-03-23,2024-03-22,2024-03-22,Federal Assistance Awards,118 OSPREY ST,,SITKA,AK,99835,USA,,118 OSPREY ST,SITKA,AK,99835,USA,Other,N,N,N,N,N,N,N,N,,,None,,,,,Roman Sorokin,,,N,,N,,
YFLGZWZ1SM89,REGENERATION NORTH LLC,,9J5F0,Active,2023-03-23,2026-12-26,2025-12-30,All Awards,1451 WEST 13TH AVE,,ANCHORAGE,AK,99501,USA,,1451 WEST 13TH AVE,ANCHORAGE,AK,99501,USA,Corporate Entity (Not Tax Exempt),Y,N,N,N,N,N,N,N,813312,"Environment, Conservation and Wildlife Organizations ",,,,,,Eve Witten,,,N,,N,,
